id,redshift,mag_u,mag_g,mag_r,mag_i,mag_z,deVRad_r,deVAB_r,expRad_r,expAB_r,stellar_mass,class
587728948516028000,0.06779400000000001,19.894705,18.434645,17.658935999999997,17.219046,16.890406,4.81158,0.317268,2.617536,0.356688,10.152528,1
587728949589770000,0.106217,18.808382,17.745621,17.2384,16.902534,16.70973,4.659235,0.75,2.276472,0.775349,10.283821000000001,1
587728950127100000,0.163249,19.738882,18.29184,17.342527,16.908243,16.565533,3.229098,0.393144,1.978505,0.418303,11.047703,1
588848900442751000,0.025948000000000002,17.558378,16.025688,15.390391000000001,15.096176999999999,14.845481,1.9045150000000002,0.661172,1.5311569999999999,0.657359,9.899106,0
587722982270959000,0.033737,18.084843,17.031129999999997,16.681591,16.479817999999998,16.303417,12.318075,0.282722,5.93888,0.285102,9.257128,1
587722981733761000,0.08516599999999999,19.445745000000002,17.542513,16.698593,16.233214999999998,15.831506,27.658794,0.12098199999999999,11.102932000000001,0.129215,10.97976,1
588848899369664000,0.101873,19.854456,18.193581,17.356085,16.931967,16.582447,5.825648,0.11003900000000001,3.50906,0.116494,10.62359,1
588848898832203000,0.09680599999999999,20.165823,18.261009,17.095507,16.488595999999998,15.931984,9.714564,0.36286399999999996,3.851157,0.387782,11.310566,1
588848900979687000,0.10255399999999999,19.384846,17.910286,17.044788,16.573207999999997,16.216167000000002,12.120061999999999,0.19839500000000002,5.209956,0.22013899999999997,10.855143,1
588848900442554000,0.134678,20.436829,18.483917,17.441952,16.950956,16.549377,1.977966,0.622631,1.21442,0.6646890000000001,11.014265,1
587722984417788000,0.123911,19.943647,18.070507,17.118412,16.66396,16.308453,2.090058,0.356653,1.5630000000000002,0.391494,10.972071000000001,1
587722983881244000,0.118708,20.269428,18.38905,17.43733,17.016903,16.663191,3.4701199999999996,0.255245,2.093521,0.306848,10.680218,1
587726031168667000,0.252135,21.172145999999998,18.833721,17.521152,17.041833999999998,16.771067000000002,1.710423,0.904169,1.160701,0.8936860000000001,11.350921000000001,0
587722984418443000,0.095988,19.446710999999997,17.585876000000003,16.674128,16.268276,15.976645999999999,0.833991,0.8907379999999999,0.902691,0.910759,11.198216,0
587722982271549000,0.11049300000000001,18.863476000000002,16.804701,15.789769,15.375251,14.992389999999999,3.057959,0.725599,2.2145639999999998,0.670565,11.435851,0
588848900977655000,0.132874,19.226921,17.341901999999997,16.276552,15.826931,15.449094,3.8504730000000005,0.8903459999999999,1.939648,0.919833,11.386725,0
588848901514592000,0.10639100000000001,19.18515,17.820303,17.114031,16.742727,16.518755,8.013003999999999,0.438417,3.589551,0.450769,10.554961,1
587728949052309000,0.12520699999999998,20.30735,18.245638,17.258736,16.769171,16.418936,8.764092999999999,0.162107,4.3033779999999995,0.190407,10.967196000000001,1
587728950126051000,0.071184,19.204941,18.00445,17.583810999999997,17.268044,17.142422,8.691351,0.18354700000000002,3.7343129999999998,0.234936,9.706417,1
587728949052440000,0.081278,19.066706,17.928585,17.504414,17.150534,17.010496,4.600064,0.293561,2.420954,0.341947,9.916661,1
587728949052833000,0.072516,20.797392000000002,18.609682,17.684896,17.170658,16.834469,4.107433,0.232548,2.407064,0.278314,10.335405,1
588848899904700000,0.039376,19.13825,17.372663,16.559586,16.200272000000002,15.884742000000001,1.5244870000000001,0.709427,1.0300340000000001,0.752215,10.045878,0
588848899904569000,0.12772,20.232244,18.391596,17.412128,16.917376,16.555508,5.544148000000001,0.154442,3.0720110000000003,0.186912,10.919725,1
587728949052506000,0.026262999999999998,18.361061,17.316017000000002,17.027148999999998,16.829855,16.769526000000003,18.180726999999997,0.182003,7.378674,0.199935,8.776378,1
588848900440850000,0.129665,19.867739,17.96574,16.951245999999998,16.509605,16.172318,2.479349,0.685492,1.490042,0.6317520000000001,11.115196000000001,1
588848899370385000,0.241096,20.768644000000002,18.392134,16.963501,16.431366,16.113567,3.08944,0.768001,1.5491840000000001,0.7887430000000001,11.737314,0
588848899906994000,0.06716799999999999,18.617575,16.68754,15.803376,15.395256,15.054201,2.223107,0.8794700000000001,1.320394,0.930685,10.907331,0
587722984418508000,0.129321,19.411832999999998,17.535887,16.429695000000002,15.945951999999998,15.540602,4.325133999999999,0.819134,2.0335080000000003,0.82011,11.818472,0
588848900980539000,0.12021400000000002,20.099982999999998,18.083719,17.106239000000002,16.686447,16.354013000000002,1.7896009999999998,0.866041,1.0264719999999998,0.8779030000000001,10.906086,0
588848901517672000,0.08816,19.365183,18.090485,17.478928,17.131153,16.936651,5.724074,0.381316,2.711718,0.423492,10.189775,1
588848901517738000,0.19798,20.370426000000002,18.340235,17.182129,16.7349,16.410025,1.1551280000000002,0.753728,0.811375,0.770105,11.335787,0
588848900980867000,0.038549,16.883762,15.411408999999999,14.715317,14.343791,14.065133,12.056361,0.578326,7.146364,0.487364,10.644776,1
588848901517934000,0.083635,18.644023999999998,16.979305,16.140184,15.709601999999999,15.397585999999999,5.8191239999999995,0.34307600000000005,3.095897,0.370207,10.979264,1
588848900444324000,0.055447,19.592588,17.846676000000002,16.976978,16.535801,16.182482,4.792079,0.270671,2.671033,0.310719,10.294939999999999,1
588848901514985000,0.117779,19.332109,17.370625,16.38415,15.97664,15.619249,2.915132,0.8137770000000001,1.580652,0.811018,11.184792,0
588848901514985000,0.118774,18.525137,17.405102,16.702745,16.329998,16.063673,5.115956,0.807377,2.5426830000000002,0.811979,10.857614,1
587728950126641000,0.109161,20.526982999999998,18.495462,17.50798,17.096031,16.719036,1.847416,0.322114,1.5180049999999998,0.374105,10.630525,1
588848900441899000,0.037648,17.412520999999998,15.646927,14.793344,14.356185,14.002011999999999,10.171743,0.285008,6.283617,0.28413499999999997,10.811945,1
587728950126706000,0.10647999999999999,18.347202,16.590929,15.607707000000001,15.185003,14.812698999999999,4.580521,0.779125,2.423521,0.7685270000000001,11.402795,0
